counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4021308,867,32776,43954,43908,32779,32780,32782,52899,290
4021309,863,32774,43917,43839,32779,32780,32782,52899,289
4021310,866,32774,43935,43896,32779,32780,32783,52900,289
4021311,871,32777,43952,43844,32777,32780,32782,52902,286
4021312,863,32776,43927,43908,32779,32781,32782,52902,287
4021313,866,32776,43908,43859,32779,32782,32781,52901,287
4021314,866,32775,43946,43894,32780,32780,32781,52900,289
4021315,865,32776,43930,43866,32778,32780,32782,52901,288
4021316,866,32776,43888,43889,32777,32780,32782,52901,287
4021317,866,32775,43939,43860,32779,32780,32785,52900,283
4021318,862,32776,43928,43861,32779,32781,32784,52899,291
4021319,900,32776,43945,43856,32777,32783,32783,52895,286
4021320,866,32775,43905,43928,32779,32781,32783,52900,288
4021321,866,32775,43921,43856,32779,32781,32781,52899,289
4021322,866,32776,43944,43936,32779,32781,32782,52902,288
4021323,866,32775,43916,43825,32778,32778,32782,52911,290
4021324,866,32777,43881,43899,32778,32782,32783,52896,285
4021325,866,32776,43922,43815,32779,32781,32784,52898,290
4021326,870,32776,43944,43929,32780,32781,32783,52899,289
4021327,866,32776,43898,43849,32779,32780,32781,52902,288
4021328,866,32776,43950,43920,32778,32780,32783,52900,288
4021329,866,32777,43931,43829,32779,32780,32784,52904,293
4021330,867,32776,43896,43896,32780,32781,32782,52894,283
4021331,866,32777,43894,43810,32777,32781,32781,52887,288
4021332,863,32775,43945,43910,32779,32782,32782,52901,288
4021333,862,32775,43894,43806,32779,32781,32782,52899,292
4021334,865,32774,43897,43874,32778,32781,32782,52895,291
4021335,863,32776,43922,43831,32779,32781,32783,52899,292
4021336,864,32774,43908,43865,32780,32780,32782,52900,293
4021337,866,32776,43936,43881,32779,32779,32782,52890,288
4021338,867,32776,43937,43865,32778,32781,32782,52896,289
4021339,867,32776,43919,43847,32778,32781,32784,52897,283
4021340,863,32775,43865,43861,32779,32781,32784,52905,287
4021341,871,32777,43921,43892,32778,32783,32782,52897,288
4021342,864,32775,43932,43863,32779,32780,32781,52896,291
4021343,865,32775,43878,43886,32778,32781,32783,52899,292
4021344,866,32777,43922,43868,32778,32781,32783,52899,282
4021345,911,32777,43959,43888,32779,32780,32781,52897,289
4021346,866,32777,43933,43888,32778,32780,32784,52901,291
4021347,866,32777,43945,43865,32777,32781,32783,52896,282
4021348,866,32776,43891,43905,32778,32783,32783,52905,290
4021349,867,32776,43922,43858,32779,32783,32781,52902,289
4021350,865,32774,43951,43926,32780,32780,32781,52889,288
4021351,862,32774,43898,43841,32778,32780,32783,52896,287
4021352,862,32775,43908,43910,32780,32782,32783,52897,286
4021353,863,32776,43903,43821,32778,32781,32782,52907,283
4021354,862,32776,43881,43894,32779,32781,32782,52897,292
4021355,866,32775,43923,43821,32779,32781,32781,52899,289
4021356,876,32777,43927,43893,32779,32783,32782,52897,285
4021357,866,32775,43909,43811,32780,32781,32782,52901,287
4021358,910,32775,43919,43922,32778,32781,32782,52895,286
4021359,866,32775,43906,43896,32780,32781,32783,52898,283
4021360,866,32776,43885,43815,32779,32782,32782,52896,284
4021361,866,32777,43944,43892,32778,32779,32784,52899,294
4021362,867,32776,43930,43806,32778,32780,32783,52894,286
4021363,866,32777,43906,43907,32779,32782,32783,52888,287
4021364,868,32776,43944,43832,32779,32781,32782,52899,289
4021365,865,32776,43949,43910,32779,32781,32781,52900,289
4021366,866,32775,43921,43828,32778,32782,32782,52901,289
4021367,867,32776,43938,43913,32778,32780,32783,52901,287
4021368,866,32778,43962,43837,32778,32782,32783,52901,287
4021369,866,32775,43941,43912,32779,32781,32782,52901,287
4021370,865,32775,43916,43839,32779,32782,32781,52899,289
4021371,866,32776,43960,43910,32778,32780,32781,52901,288
4021372,865,32775,43953,43854,32778,32780,32782,52901,288
4021373,866,32775,43905,43914,32778,32780,32783,52901,287
4021374,866,32778,43943,43846,32777,32783,32783,52909,288
4021375,866,32776,43931,43886,32779,32781,32784,52893,285
4021376,866,32777,43876,43845,32777,32779,32780,52886,288
4021377,865,32776,43959,43902,32780,32781,32781,52899,279
4021378,863,32774,43942,43878,32780,32779,32783,52900,291
4021379,866,32776,43897,43867,32778,32782,32781,52898,290
4021380,865,32775,43942,43911,32778,32779,32783,52898,288
4021381,866,32776,43938,43867,32778,32780,32783,52902,288
4021382,866,32776,43926,43885,32778,32782,32783,52901,283
4021383,866,32776,43905,43839,32779,32781,32784,52900,291
4021384,868,32776,43960,43913,32779,32780,32783,52893,288
4021385,868,32775,43943,43845,32778,32781,32783,52907,283
4021386,866,32776,43904,43901,32779,32780,32784,52894,285
4021387,865,32777,43938,43841,32776,32782,32782,52887,287
4021388,862,32777,43951,43925,32778,32782,32783,52902,286
4021389,866,32776,43907,43848,32778,32782,32783,52901,287
4021390,869,32775,43919,43897,32779,32781,32781,52901,287
4021391,866,32776,43936,43823,32779,32780,32784,52895,284
4021392,867,32776,43933,43916,32778,32781,32784,52898,287
4021393,866,32775,43920,43847,32779,32782,32783,52900,287
4021394,866,32775,43955,43916,32778,32782,32782,52901,287
4021395,865,32775,43941,43836,32780,32780,32782,52900,289
4021396,870,32775,43893,43919,32778,32781,32783,52901,288
