SoC,OCV
1.126,48.75765406938169
1.127,48.75789910624281
1.128,48.75814414020102
1.129,48.758389171254905
1.13,48.75863419940306
1.131,48.75887922464409
1.132,48.75912424697659
1.133,48.75936926639917
1.134,48.75961428291041
1.135,48.759859296508935
1.136,48.76010430719333
1.137,48.7603493149622
1.138,48.76059431981413
1.139,48.76083932174774
1.14,48.76108432076161
1.141,48.76132931685435
1.142,48.76157431002456
1.143,48.76181930027084
1.144,48.762064287591784
1.145,48.76230927198599
1.146,48.76255425345207
1.147,48.762799231988616
1.148,48.76304420759422
1.149,48.7632891802675
1.15,48.76353415000703
1.151,48.763779116811435
1.152,48.7640240806793
1.153,48.76426904160922
1.154,48.764513999599814
1.155,48.76475895464967
1.156,48.76500390675738
1.157,48.76524885592155
1.158,48.765493802140774
1.159,48.765738745413664
1.16,48.76598368573882
1.161,48.76622862311482
