counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54398,865,32775,32556,33379,32779,32781,32782,55898,289
54399,870,32776,32555,33429,32778,32781,32782,55897,288
54400,866,32775,32550,33391,32778,32780,32782,55897,288
54401,866,32775,32531,33352,32778,32781,32783,55898,289
54402,865,32776,32571,33418,32778,32781,32782,55898,288
54403,867,32775,32570,33401,32779,32781,32782,55898,288
54404,866,32777,32586,33365,32778,32780,32783,55898,288
54405,865,32776,32562,33424,32779,32782,32783,55897,287
54406,870,32776,32560,33405,32779,32782,32783,55899,287
54407,866,32776,32556,33374,32778,32781,32783,55897,288
54408,865,32777,32555,33354,32779,32781,32783,55898,288
54409,862,32776,32543,33415,32778,32780,32783,55898,288
54410,866,32776,32543,33380,32779,32781,32783,55898,288
54411,866,32776,32575,33335,32779,32781,32782,55898,287
54412,866,32775,32572,33415,32779,32780,32783,55896,289
54413,923,32776,32570,33398,32779,32781,32782,55896,288
54414,866,32776,32556,33342,32779,32780,32782,55899,285
54415,863,32775,32534,33417,32779,32781,32782,55896,287
54416,866,32776,32577,33375,32778,32781,32782,55894,288
54417,869,32776,32565,33417,32779,32781,32783,55897,289
54418,866,32777,32565,33395,32779,32780,32782,55897,287
54419,865,32776,32563,33351,32779,32781,32782,55897,289
54420,866,32777,32565,33414,32778,32782,32782,55897,288
54421,867,32776,32535,33398,32779,32781,32782,55896,286
54422,865,32776,32567,33353,32779,32781,32783,55897,287
54423,868,32776,32574,33421,32779,32781,32783,55898,287
54424,866,32776,32573,33385,32778,32781,32784,55900,288
54425,866,32775,32551,33425,32778,32780,32782,55895,287
54426,864,32776,32571,33394,32779,32781,32783,55896,289
54427,864,32775,32571,33340,32779,32781,32782,55896,287
54428,865,32775,32553,33412,32779,32781,32783,55898,289
54429,870,32776,32549,33362,32778,32781,32782,55897,288
54430,865,32777,32537,33420,32778,32782,32782,55897,287
54431,866,32776,32575,33389,32778,32781,32782,55897,288
54432,866,32775,32567,33345,32779,32780,32782,55901,289
54433,862,32777,32557,33409,32779,32782,32783,55899,289
54434,866,32776,32573,33392,32778,32781,32783,55893,288
54435,868,32775,32550,33398,32778,32781,32782,55897,288
54436,866,32776,32559,33410,32779,32781,32782,55898,288
54437,865,32777,32569,33366,32779,32782,32783,55898,288
54438,866,32776,32562,33418,32779,32780,32783,55896,287
54439,867,32776,32559,33386,32778,32781,32783,55898,287
54440,866,32776,32538,33338,32780,32780,32783,55898,287
54441,866,32776,32564,33411,32779,32781,32783,55897,285
54442,867,32776,32567,33363,32779,32781,32783,55897,287
54443,866,32776,32563,33420,32778,32780,32783,55898,288
54444,865,32776,32561,33390,32779,32781,32783,55897,289
54445,867,32776,32534,33347,32778,32781,32783,55897,289
54446,866,32776,32581,33413,32779,32781,32782,55895,288
54447,871,32776,32566,33383,32780,32781,32783,55897,288
54448,866,32776,32568,33416,32778,32780,32783,55899,287
54449,865,32776,32556,33404,32779,32782,32783,55899,287
54450,866,32776,32534,33352,32779,32781,32782,55896,289
54451,872,32776,32564,33417,32779,32781,32782,55897,286
54452,865,32776,32570,33373,32779,32781,32782,55895,287
54453,867,32776,32568,33426,32779,32782,32782,55896,288
54454,866,32776,32534,33389,32779,32781,32781,55897,288
54455,866,32776,32578,33341,32779,32782,32782,55898,287
54456,866,32776,32574,33416,32778,32781,32781,55899,288
54457,869,32776,32567,33389,32780,32781,32782,55900,290
54458,866,32775,32568,33347,32779,32781,32782,55897,287
54459,868,32776,32564,33412,32778,32782,32783,55896,288
54460,866,32775,32536,33376,32779,32781,32783,55897,287
54461,866,32776,32577,33418,32780,32781,32783,55899,288
54462,866,32776,32570,33406,32779,32781,32783,55898,288
54463,871,32776,32570,33377,32778,32781,32782,55899,289
54464,865,32777,32563,33350,32779,32780,32782,55898,287
54465,866,32776,32568,33411,32779,32781,32782,55898,288
54466,866,32776,32569,33382,32779,32781,32782,55897,287
54467,865,32776,32539,33344,32778,32782,32782,55898,289
54468,866,32775,32570,33414,32779,32782,32783,55897,287
54469,867,32776,32570,33377,32778,32781,32782,55898,284
54470,865,32776,32564,33425,32778,32782,32782,55898,290
54471,866,32776,32564,33397,32778,32781,32782,55894,287
54472,866,32776,32562,33396,32779,32781,32783,55898,288
54473,866,32775,32576,33418,32779,32781,32782,55897,289
54474,865,32777,32577,33383,32778,32781,32782,55898,288
54475,870,32776,32571,33376,32778,32781,32782,55897,288
54476,866,32775,32563,33405,32780,32782,32783,55899,287
54477,865,32777,32559,33370,32779,32781,32784,55898,286
54478,869,32776,32556,33425,32778,32781,32782,55896,288
54479,866,32776,32581,33403,32778,32781,32782,55897,287
54480,866,32776,32579,33356,32779,32781,32782,55899,288
54481,876,32776,32567,33416,32779,32781,32782,55902,289
54482,865,32776,32560,33399,32779,32781,32782,55898,289
54483,866,32775,32537,33363,32778,32782,32782,55893,288
