Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:33:07.163946,10238,85,0.31875,88,0.33,5,0.01125,0
2026-03-17,00:33:07.163946,10270,88,0.33,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,10301,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,10332,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,10364,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,10395,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,10426,91,0.34125,95,0.35625,3,0.00675,0
2026-03-17,00:33:07.163946,10458,89,0.33375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,10490,90,0.3375,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,10521,90,0.3375,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,10553,88,0.33,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,10584,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,10615,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,10646,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:33:07.163946,10678,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,10710,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,10741,92,0.345,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,10773,90,0.3375,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,10805,90,0.3375,90,0.3375,4,0.009,0
2026-03-17,00:33:07.163946,10836,89,0.33375,92,0.345,5,0.01125,0
2026-03-17,00:33:07.163946,10869,88,0.33,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,10900,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,12388,28,0.105,45,0.16875,4,0.009,0
2026-03-17,00:33:07.163946,12510,30,0.1125,48,0.18,2,0.0045,0
2026-03-17,00:33:07.163946,12542,74,0.2775,78,0.2925,3,0.00675,0
2026-03-17,00:33:07.163946,12574,82,0.3075,86,0.3225,4,0.009,0
2026-03-17,00:33:07.163946,12607,84,0.315,89,0.33375,4,0.009,0
2026-03-17,00:33:07.163946,12638,88,0.33,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,12670,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,12703,86,0.3225,90,0.3375,4,0.009,0
2026-03-17,00:33:07.163946,12736,86,0.3225,90,0.3375,4,0.009,0
2026-03-17,00:33:07.163946,12767,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,12799,90,0.3375,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,12832,85,0.31875,89,0.33375,3,0.00675,0
2026-03-17,00:33:07.163946,12864,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,12895,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,12927,88,0.33,91,0.34125,4,0.009,0
2026-03-17,00:33:07.163946,12959,89,0.33375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,12990,91,0.34125,93,0.34875,3,0.00675,0
