SoC,R0,R1,R2,C1,C2,Tau1,Tau2,A1,A2
79.999,0.07852942014530044,0.03799645187465716,0.04724906143713409,485.63815135616056,3230.742402961294,22.341950932358117,187.16681802515467,0.28323936580383685,0.3250110760781474
80.0,0.07853416450397864,0.03799502169194018,0.04724887445754984,485.6292653438077,3230.486755592653,22.340931574382804,187.15531865083653,0.2832270216022623,0.32501133056473525
80.001,0.0785389094129176,0.037993591293126,0.047248687249218435,485.62037903898795,3230.2311006160244,22.33991205441211,187.14381766554618,0.2832146766085022,0.32501158503112915
80.002,0.07854365487215122,0.03799216067819865,0.04724849981211632,485.61149244170167,3229.9754380314134,22.338892372433243,187.13231506916105,0.2832023308225346,0.3250118394773269
80.003,0.07854840088171357,0.03799072984714208,0.04724831214621991,485.60260555194856,3229.719767838812,22.33787252843338,187.12081086155808,0.2831899842443373,0.32501209390332636
80.004,0.07855314744163856,0.037989298799940306,0.04724812425150568,485.5937183697287,3229.4640900382246,22.336852522399724,187.1093050426146,0.28317763687388836,0.32501234830912523
80.005,0.07855789455196006,0.03798786753657734,0.047247936127950044,485.5848308950423,3229.208404629654,22.335832354319493,187.09779761220807,0.283165288711166,0.3250126026947213
80.006,0.07856264221271217,0.037986436057037144,0.047247747775529446,485.575943127889,3228.952711613093,22.334812024179854,187.0862885702153,0.28315293975614786,0.32501285706011246
80.007,0.07856739042392878,0.037985004361303726,0.04724755919422032,485.567055068269,3228.697010988547,22.333791531968014,187.0747779165137,0.2831405900088121,0.3250131114052964
80.008,0.07857213918564379,0.037983572449361104,0.04724737038399911,485.5581667161823,3228.441302756016,22.332770877671187,187.06326565098067,0.2831282394691369,0.3250133657302709
80.009,0.07857688849789127,0.037982140321193236,0.04724718134484224,485.5492780716289,3228.185586915496,22.331750061276537,187.05175177349307,0.2831158881370999,0.3250136200350338
80.01,0.07858163836070514,0.03798070797678413,0.04724699207672616,485.54038913460863,3227.9298634669885,22.330729082771278,187.04023628392827,0.28310353601267935,0.32501387431958295
80.011,0.0785863887741193,0.0379792754161178,0.04724680257962728,485.5314999051219,3227.6741324104987,22.329707942142615,187.02871918216363,0.2830911830958533,0.325014128583916
80.012,0.07859113973816781,0.037977842639178194,0.04724661285352205,485.5226103831682,3227.4183937460193,22.328686639377715,187.017200468076,0.28307882938659945,0.32501438282803086
80.013,0.0785958912528846,0.037976409645949324,0.047246422898386896,485.5137205687479,3227.162647473552,22.32766517446378,187.00568014154277,0.283066474884896,0.32501463705192524
80.014,0.07860064331830358,0.03797497643641521,0.047246232714198255,485.50483046186093,3226.9068935931027,22.326643547388027,186.99415820244124,0.28305411959072113,0.32501489125559696
80.015,0.0786053959344588,0.0379735430105598,0.04724604230093254,485.4959400625071,3226.6511321046637,22.325621758137615,186.98263465064832,0.2830417635040524,0.3250151454390438
80.016,0.0786101491013842,0.0379721093683671,0.0472458516585662,485.4870493706866,3226.395363008238,22.32459980669975,186.97110948604126,0.28302940662486803,0.3250153996022636
80.017,0.07861490281911367,0.03797067550982112,0.047245660787075656,485.4781583863994,3226.1395863038288,22.323577693061644,186.95958270849752,0.2830170489531463,0.32501565374525415
80.018,0.07861965708768132,0.03796924143490581,0.047245469686437336,485.46926710964544,3225.883801991429,22.322555417210452,186.94805431789388,0.2830046904888646,0.32501590786801315
80.019,0.07862441190712104,0.037967807143605176,0.04724527835662766,485.4603755404247,3225.6280100710437,22.321532979133387,186.9365243141076,0.2829923312320014,0.32501616197053845
80.02,0.07862916727746673,0.03796637263590323,0.047245086797623057,485.45148367873736,3225.372210542675,22.320510378817644,186.92499269701614,0.2829799711825347,0.3250164160528279
80.021,0.07863392319875252,0.03796493791178392,0.04724489500939996,485.4425915245832,3225.116403406316,22.3194876162504,186.91345946649625,0.28296761034044215,0.3250166701148791
80.022,0.07863867967101229,0.03796350297123126,0.047244702991934784,485.4336990779623,3224.8605886619707,22.31846469141884,186.90192462242527,0.282955248705702,0.3250169241566901
80.023,0.07864343669427995,0.03796206781422924,0.04724451074520397,485.4248063388748,3224.6047663096424,22.317441604310183,186.89038816468047,0.28294288627829234,0.3250171781782585
80.024,0.07864819426858963,0.037960632440761824,0.04724431826918391,485.41591330732047,3224.3489363493236,22.316418354911587,186.87885009313874,0.28293052305819083,0.3250174321795821
80.025,0.07865295239397521,0.037959196850813004,0.04724412556385105,485.4070199832994,3224.093098781019,22.31539494321025,186.8673104076773,0.2829181590453757,0.3250176861606588
80.026,0.07865771107047062,0.037957761044366795,0.047243932629181806,485.39812636681165,3223.837253604731,22.314371369193374,186.85576910817355,0.2829057942398251,0.3250179401214863
80.027,0.07866247029810997,0.03795632502140714,0.047243739465152576,485.3892324578572,3223.5814008204525,22.31334763284812,186.8442261945042,0.2828934286415167,0.32501819406206245
80.028,0.07866723007692714,0.037954888781918036,0.047243546071739806,485.38033825643595,3223.325540428188,22.312323734161694,186.83268166654653,0.28288106225042864,0.325018447982385
80.029,0.07867199040695608,0.03795345232588349,0.04724335244891992,485.3714437625481,3223.0696724279405,22.31129967312129,186.82113552417798,0.28286869506653906,0.32501870188245174
80.03,0.07867675128823087,0.037952015653287444,0.047243158596669305,485.36254897619335,3222.8137968197034,22.31027544971407,186.8095877672752,0.2828563270898256,0.3250189557622605
80.031,0.07868151272078547,0.03795057876411392,0.047242964514964396,485.35365389737194,3222.5579136034785,22.309251063927235,186.79803839571548,0.28284395832026654,0.32501920962180897
80.032,0.07868627470465375,0.0379491416583469,0.047242770203781606,485.344758526084,3222.3020227792713,22.308226515747982,186.78648740937615,0.28283158875784,0.32501946346109506
80.033,0.07869103723986984,0.03794770433597032,0.047242575663097364,485.33586286232907,3222.0461243470736,22.307201805163473,186.77493480813396,0.28281921840252355,0.3250197172801165
80.034,0.07869580032646767,0.037946266796968206,0.047242380892888056,485.3269669061075,3221.790218306891,22.306176932160895,186.7633805918662,0.28280684725429545,0.32501997107887115
80.035,0.07870056396448115,0.03794482904132453,0.04724218589313012,485.3180706574193,3221.534304658724,22.30515189672746,186.7518247604501,0.28279447531313384,0.32502022485735665
80.036,0.07870532815394438,0.03794339106902326,0.04724199066379996,485.3091741162642,3221.2783834025668,22.304126698850318,186.74026731376247,0.2827821025790164,0.32502047861557093
80.037,0.0787100928948913,0.037941952880048375,0.047241795204873975,485.30027728264247,3221.0224545384235,22.30310133851666,186.72870825168053,0.2827697290519213,0.32502073235351175
80.038,0.07871485818735584,0.037940514474383895,0.0472415995163286,485.29138015655406,3220.766518066296,22.302075815713696,186.71714757408154,0.2827573547318266,0.32502098607117685
80.039,0.07871962403137209,0.03793907585201374,0.047241403598140226,485.28248273799886,3220.51057398618,22.301050130428575,186.70558528084223,0.28274497961871015,0.3250212397685641
80.04,0.07872439042697399,0.03793763701292192,0.04724120745028526,485.2735850269769,3220.2546222980764,22.300024282648486,186.69402137183988,0.28273260371255,0.3250214934456712
80.041,0.07872915737419545,0.03793619795709242,0.04724101107274013,485.26468702348836,3219.998663001991,22.298998272360638,186.68245584695174,0.28272022701332433,0.325021747102496
80.042,0.07873392487307063,0.03793475868450919,0.04724081446548124,485.25578872753294,3219.7426960979146,22.297972099552176,186.67088870605454,0.28270784952101075,0.3250220007390363
80.043,0.07873869292363342,0.03793331919515623,0.047240617628484985,485.24689013911086,3219.486721585852,22.296945764210292,186.6593199490255,0.28269547123558747,0.32502225435528986
80.044,0.07874346152591775,0.03793187948901752,0.04724042056172777,485.2379912582221,3219.2307394658064,22.295919266322187,186.6477495757418,0.2826830921570327,0.3250225079512544
80.045,0.07874823067995777,0.037930439566077015,0.047240223265185996,485.2290920848666,3218.9747497377703,22.294892605875013,186.6361775860803,0.2826707122853241,0.3250227615269279
80.046,0.07875300038578739,0.0379289994263187,0.04724002573883608,485.22019261904427,3218.718752401748,22.29386578285596,186.6246039799181,0.28265833162043974,0.32502301508230796
80.047,0.07875777064344053,0.03792755906972657,0.04723982798265443,485.21129286075535,3218.462747457743,22.292838797252223,186.61302875713244,0.28264595016235783,0.3250232686173925
80.048,0.07876254145295133,0.03792611849628456,0.04723962999661744,485.2023928099996,3218.206734905747,22.29181164905095,186.6014519176001,0.2826335679110561,0.3250235221321792
80.049,0.07876731281435372,0.03792467770597666,0.0472394317807015,485.1934924667771,3217.9507147457653,22.290784338239334,186.58987346119818,0.28262118486651266,0.325023775626666
80.05,0.07877208472768163,0.03792323669878688,0.04723923333488304,485.184591831088,3217.6946869778003,22.289756864804573,186.578293387804,0.28260880102870567,0.32502402910085054
80.051,0.07877685719296919,0.037921795474699135,0.047239034659138424,485.17569090293216,3217.438651601845,22.288729228733807,186.56671169729415,0.2825964163976128,0.32502428255473065
80.052,0.07878163021025034,0.03792035403369743,0.04723883575344408,485.1667896823095,3217.1826086179035,22.287701430014238,186.55512838954593,0.28258403097321216,0.32502453598830416
80.053,0.078786403779559,0.03791891237576575,0.0472386366177764,485.1578881692202,3216.926558025979,22.286673468633047,186.54354346443648,0.282571644755482,0.32502478940156887
80.054,0.07879117790092932,0.037917470500888034,0.04723843725211177,485.1489863636641,3216.670499826064,22.28564534457739,186.53195692184244,0.2825592577444,0.32502504279452255
80.055,0.07879595257439524,0.03791602840904826,0.04723823765642658,485.1400842656413,3216.414434018163,22.284617057834446,186.5203687616411,0.2825468699399442,0.3250252961671629
80.056,0.07880072779999069,0.03791458610023043,0.04723803783069726,485.1311818751519,3216.1583606022787,22.283588608391412,186.5087789837096,0.2825344813420929,0.32502554951948787
80.057,0.07880550357774979,0.03791314357441847,0.047237837774900183,485.1222791921956,3215.902279578404,22.282559996235438,186.49718758792454,0.28252209195082373,0.3250258028514951
80.058,0.0788102799077065,0.03791170083159637,0.04723763748901173,485.1133762167726,3215.6461909465434,22.281531221353703,186.48559457416317,0.2825097017661148,0.32502605616318253
80.059,0.07881505678989476,0.03791025787174812,0.04723743697300832,485.104472948883,3215.3900947067004,22.280502283733405,186.47399994230267,0.2824973107879443,0.32502630945454786
80.06,0.07881983422434871,0.03790881469485765,0.04723723622686635,485.09556938852654,3215.133990858866,22.27947318336168,186.46240369221968,0.2824849190162899,0.3250265627255889
80.061,0.07882461221110228,0.03790737130090894,0.047237035250562165,485.0866655357034,3214.877879403045,22.278443920225726,186.45080582379134,0.28247252645112975,0.3250268159763034
80.062,0.07882939075018941,0.037905927689885995,0.047236834044072216,485.07776139041357,3214.6217603392415,22.277414494312723,186.43920633689487,0.28246013309244206,0.32502706920668917
80.063,0.07883416984164426,0.037904483861772725,0.04723663260737285,485.068856952657,3214.3656336674476,22.276384905609813,186.4276052314068,0.2824477389402045,0.3250273224167441
80.064,0.07883894948550069,0.037903039816553144,0.04723643094044047,485.0599522224337,3214.1094993876713,22.275355154104197,186.41600250720458,0.2824353439943953,0.3250275756064658
80.065,0.07884372968179285,0.03790159555421118,0.04723622904325146,485.0510471997437,3213.8533574999046,22.274325239783025,186.40439816416477,0.28242294825499215,0.3250278287758522
80.066,0.07884851043055469,0.037900151074730826,0.04723602691578223,485.04214188458684,3213.597208004151,22.27329516263348,186.39279220216454,0.28241055172197327,0.32502808192490107
80.067,0.07885329173182018,0.037898706378096045,0.047235824558009135,485.0332362769635,3213.341050900415,22.27226492264274,186.381184621081,0.2823981543953169,0.3250283350536101
80.068,0.07885807358562343,0.037897261464290774,0.047235621969908576,485.0243303768732,3213.084886188689,22.271234519797954,186.3695754207908,0.2823857562750005,0.3250285881619772
80.069,0.07886285599199838,0.037895816333299005,0.04723541915145693,485.01542418431626,3212.8287138689766,22.270203954086302,186.3579646011711,0.28237335736100244,0.32502884125000014
80.07,0.07886763895097902,0.03789437098510472,0.04723521610263061,485.00651769929266,3212.57253394128,22.26917322549497,186.34635216209898,0.2823609576533007,0.3250290943176767
80.071,0.0788724224625995,0.037892925419691824,0.047235012823405954,484.9976109218022,3212.3163464055942,22.268142334011095,186.33473810345106,0.2823485571518731,0.32502934736500466
80.072,0.07887720652689373,0.03789147963704432,0.047234809313759375,484.9887038518451,3212.0601512619223,22.267111279621865,186.32312242510443,0.2823361558566978,0.32502960039198175
80.073,0.0788819911438957,0.03789003363714619,0.04723460557366725,484.97979648942135,3211.8039485102663,22.266080062314458,186.3115051269363,0.28232375376775276,0.32502985339860585
80.074,0.07888677631363955,0.03788858741998134,0.047234401603105956,484.97088883453074,3211.5477381506207,22.265048682076017,186.29988620882312,0.2823113508850159,0.32503010638487473
80.075,0.07889156203615923,0.037887140985533765,0.047234197402051877,484.9619808871734,3211.291520182989,22.26401713889372,186.2882656706422,0.28229894720846516,0.32503035935078617
80.076,0.0788963483114887,0.03788569433378744,0.047233992970481385,484.9530726473495,3211.0352946073735,22.262985432754746,186.27664351227043,0.28228654273807896,0.32503061229633795
80.077,0.07890113513966213,0.037884247464726295,0.04723378830837087,484.9441641150587,3210.7790614237683,22.261953563646244,186.26501973358455,0.2822741374738347,0.3250308652215279
80.078,0.07890592252071343,0.037882800378334296,0.047233583415696695,484.9352552903012,3210.522820632177,22.26092153155538,186.25339433446157,0.2822617314157107,0.32503111812635377
80.079,0.07891071045467662,0.03788135307459543,0.04723337829243525,484.92634617307715,3210.266572232603,22.259889336469342,186.2417673147786,0.2822493245636851,0.32503137101081336
80.08,0.07891549894158581,0.03787990555349361,0.0472331729385629,484.91743676338615,3210.010316225037,22.258856978375263,186.23013867441225,0.28223691691773556,0.3250316238749045
80.081,0.07892028798147499,0.037878457815012825,0.04723296735405602,484.9085270612285,3209.7540526094863,22.25782445726032,186.21850841323953,0.2822245084778402,0.3250318767186249
80.082,0.07892507757437811,0.03787700985913704,0.047232761538891,484.89961706660415,3209.4977813859523,22.2567917731117,186.2068765311376,0.2822120992439773,0.32503212954197236
80.083,0.07892986772032931,0.0378755616858502,0.04723255549304419,484.89070677951304,3209.241502554427,22.25575892591654,186.195243027983,0.28219968921612437,0.32503238234494475
80.084,0.0789346584193626,0.03787411329513624,0.04723234921649198,484.8817961999552,3208.9852161149165,22.254725915662,186.18360790365273,0.2821872783942596,0.3250326351275398
80.085,0.07893944967151191,0.03787266468697917,0.04723214270921074,484.87288532793076,3208.728922067422,22.25369274233527,186.17197115802392,0.28217486677836134,0.3250328878897553
80.086,0.07894424147681141,0.03787121586136289,0.047231935971176836,484.8639741634395,3208.472620411939,22.252659405923488,186.16033279097311,0.28216245436840703,0.3250331406315891
80.087,0.07894903383529507,0.03786976681827139,0.04723172900236665,484.8550627064814,3208.216311148468,22.25162590641382,186.14869280237738,0.2821500411643749,0.32503339335303894
80.088,0.07895382674699684,0.03786831755768862,0.047231521802756526,484.8461509570568,3207.9599942770146,22.25059224379345,186.13705119211374,0.28213762716624324,0.32503364605410257
80.089,0.07895862021195091,0.03786686807959851,0.04723131437232284,484.8372389151653,3207.703669797571,22.249558418049503,186.12540796005874,0.2821252123739896,0.3250338987347779
80.09,0.07896341423019124,0.03786541838398504,0.047231106711041984,484.82832658080713,3207.4473377101403,22.24852442916916,186.11376310608946,0.28211279678759205,0.3250341513950626
80.091,0.07896820880175177,0.037863968470832184,0.047230898818890296,484.81941395398235,3207.1909980147275,22.247490277139594,186.1021166300829,0.28210038040702895,0.3250344040349545
80.092,0.07897300392666672,0.03786251834012384,0.04723069069584415,484.8105010346907,3206.934650711324,22.246455961947937,186.09046853191558,0.28208796323227786,0.3250346566544514
80.093,0.07897779960497003,0.037861067991843994,0.047230482341879924,484.8015878229322,3206.678295799934,22.24542148358136,186.07881881146457,0.2820755452633169,0.3250349092535511
80.094,0.07898259583669567,0.037859617425976606,0.04723027375697397,484.7926743187073,3206.4219332805615,22.244386842027044,186.06716746860687,0.28206312650012444,0.3250351618322514
80.095,0.07898739262187784,0.0378581666425056,0.04723006494110265,484.7837605220154,3206.1655631531985,22.24335203727211,186.055514503219,0.28205070694267786,0.32503541439055006
80.096,0.07899218996055049,0.03785671564141495,0.047229855894242334,484.7748464328569,3205.9091854178487,22.242317069303738,186.04385991517802,0.2820382865909555,0.3250356669284449
80.097,0.07899698785274759,0.0378552644226886,0.04722964661636937,484.76593205123174,3205.6528000745166,22.24128193810909,186.03220370436085,0.2820258654449355,0.32503591944593363
80.098,0.07900178629850331,0.03785381298631049,0.04722943710746014,484.75701737713973,3205.396407123193,22.240246643675306,186.0205458706441,0.2820134435045955,0.32503617194301415
80.099,0.07900658529785166,0.03785236133226458,0.047229227367490995,484.74810241058105,3205.1400065638845,22.239211185989554,186.00888641390472,0.2820010207699137,0.32503642441968417
80.1,0.0790113848508266,0.037850909460534835,0.04722901739643828,484.7391871515557,3204.883598396593,22.238175565039,185.99722533401967,0.28198859724086817,0.32503667687594157
80.101,0.07901618495746228,0.037849457371105164,0.04722880719427837,484.7302716000635,3204.6271826213097,22.23713978081078,185.9855626308656,0.2819761729174367,0.325036929311784
80.102,0.07902098561779272,0.03784800506395954,0.04722859676098761,484.7213557561046,3204.3707592380415,22.23610383329205,185.97389830431928,0.28196374779959743,0.3250371817272094
80.103,0.07902578683185188,0.03784655253908193,0.047228386096542375,484.7124396196791,3204.11432824679,22.235067722469996,185.96223235425788,0.2819513218873284,0.3250374341222155
80.104,0.07903058859967395,0.03784509979645624,0.04722817520091901,484.70352319078677,3203.8578896475483,22.234031448331734,185.95056478055784,0.28193889518060744,0.32503768649680004
80.105,0.0790353909212929,0.03784364683606643,0.04722796407409385,484.69460646942764,3203.6014434403196,22.232995010864435,185.93889558309607,0.28192646767941265,0.32503793885096083
80.106,0.07904019379674272,0.037842193657896483,0.04722775271604329,484.68568945560196,3203.3449896251077,22.23195841005527,185.92722476174959,0.28191403938372217,0.32503819118469574
80.107,0.0790449972260576,0.03784074026193029,0.04722754112674367,484.67677214930944,3203.088528201907,22.230921645891364,185.9155523163949,0.2819016102935136,0.3250384434980025
80.108,0.07904980120927149,0.037839286648151824,0.04722732930617132,484.6678545505502,3202.832059170719,22.229884718359877,185.90387824690896,0.2818891804087653,0.3250386957908789
80.109,0.07905460574641843,0.037837832816545035,0.047227117254302606,484.65893665932435,3202.575582531548,22.228847627447983,185.89220255316866,0.28187674972945526,0.32503894806332273
80.11,0.07905941083753257,0.03783637876709385,0.047226904971113884,484.65001847563167,3202.319098284387,22.22781037314281,185.88052523505058,0.28186431825556124,0.3250392003153318
80.111,0.0790642164826479,0.03783492449978222,0.047226692456581496,484.6410999994722,3202.062606429239,22.22677295543151,185.8688462924316,0.28185188598706135,0.32503945254690386
80.112,0.07906902268179841,0.03783347001459411,0.04722647971068181,484.6321812308462,3201.806106966109,22.22573537430126,185.85716572518868,0.28183945292393375,0.32503970475803673
80.113,0.07907382943501828,0.03783201531151342,0.047226266733391135,484.6232621697533,3201.549599894988,22.22469762973918,185.84548353319826,0.28182701906615615,0.3250399569487282
80.114,0.07907863674234154,0.03783056039052412,0.047226053524685854,484.6143428161937,3201.2930852158806,22.22365972173243,185.83379971633727,0.28181458441370666,0.3250402091189761
80.115,0.07908344460380215,0.03782910525161016,0.0472258400845423,484.60542317016746,3201.0365629287908,22.22262165026818,185.82211427448271,0.2818021489665635,0.3250404612687781
80.116,0.07908825301943428,0.037827649894755455,0.04722562641293682,484.59650323167443,3200.7800330337104,22.221583415333555,185.81042720751094,0.2817897127247043,0.3250407133981322
80.117,0.07909306198927198,0.03782619431994396,0.04722541250984577,484.58758300071463,3200.5234955306432,22.220545016915715,185.798738515299,0.28177727568810723,0.32504096550703593
80.118,0.07909787151334918,0.037824738527159625,0.04722519837524548,484.5786624772883,3200.2669504195937,22.219506455001813,185.78704819772366,0.2817648378567505,0.32504121759548726
80.119,0.07910268159170013,0.03782328251638637,0.04722498400911229,484.569741661395,3200.0103977005538,22.218467729578983,185.77535625466146,0.2817523992306117,0.3250414696634839
80.12,0.07910749222435878,0.03782182628760814,0.04722476941142257,484.56082055303506,3199.753837373527,22.217428840634383,185.7636626859893,0.281739959809669,0.32504172171102375
80.121,0.07911230341135915,0.0378203698408089,0.04722455458215263,484.55189915220853,3199.497269438518,22.21638978815517,185.75196749158408,0.28172751959390063,0.32504197373810445
80.122,0.07911711515273544,0.03781891317597255,0.047224339521278816,484.54297745891506,3199.2406938955182,22.215350572128468,185.7402706713222,0.28171507858328415,0.32504222574472386
80.123,0.07912192744852165,0.03781745629308304,0.047224124228777475,484.534055473155,3198.984110744532,22.214311192541434,185.7285722250806,0.2817026367777979,0.3250424777308798
80.124,0.07912674029875176,0.03781599919212433,0.04722390870462496,484.52513319492823,3198.727519985563,22.213271649381234,185.71687215273613,0.28169019417741986,0.32504272969657005
80.125,0.07913155370345998,0.03781454187308032,0.04722369294879758,484.51621062423465,3198.470921618603,22.21223194263498,185.70517045416523,0.28167775078212776,0.32504298164179235
80.126,0.07913636766268031,0.03781308433593497,0.0472234769612717,484.50728776107434,3198.214315643657,22.211192072289833,185.69346712924477,0.2816653065918998,0.3250432335665446
80.127,0.07914118217644675,0.037811626580672233,0.04722326074202364,484.4983646054474,3197.9577020607294,22.210152038332957,185.68176217785168,0.2816528616067141,0.3250434854708244
80.128,0.07914599724479351,0.037810168607276,0.047223044291029734,484.48944115735367,3197.7010808698096,22.20911184075146,185.67005559986228,0.28164041582654836,0.3250437373546297
80.129,0.0791508128677546,0.03780871041573022,0.04722282760826633,484.4805174167932,3197.444452070905,22.20807147953251,185.6583473951535,0.2816279692513807,0.32504398921795824
80.13,0.07915562904536402,0.03780725200601887,0.047222610693709755,484.47159338376616,3197.187815664017,22.20703095466326,185.64663756360218,0.2816155218811893,0.32504424106080787
80.131,0.07916044577765594,0.037805793378125827,0.047222393547336344,484.4626690582721,3196.9311716491384,22.20599026613082,185.63492610508473,0.2816030737159519,0.3250444928831763
80.132,0.07916526306466443,0.03780433453203504,0.04722217616912243,484.45374444031154,3196.674520026273,22.204949413922353,185.62321301947804,0.28159062475564656,0.3250447446850613
80.133,0.07917008090642344,0.037802875467730486,0.04722195855904433,484.4448195298843,3196.4178607954254,22.203908398025014,185.61149830665892,0.2815781750002515,0.32504499646646073
80.134,0.0791748993029672,0.037801416185196036,0.04722174071707841,484.43589432699014,3196.1611939565864,22.202867218425922,185.59978196650377,0.2815657244497443,0.32504524822737235
80.135,0.07917971825432973,0.037799956684415645,0.04722152264320097,484.4269688316293,3195.9045195097624,22.201825875112224,185.58806399888942,0.2815532731041033,0.32504549996779397
80.136,0.07918453776054503,0.03779849696537327,0.047221304337388345,484.41804304380184,3195.6478374549542,22.20078436807108,185.57634440369276,0.28154082096330646,0.32504575168772337
80.137,0.07918935782164732,0.037797037028052795,0.04722108579961687,484.4091169635076,3195.3911477921574,22.1997426972896,185.56462318079008,0.2815283680273316,0.3250460033871584
80.138,0.07919417843767058,0.03779557687243818,0.047220867029862855,484.40019059074655,3195.134450521373,22.19870086275494,185.55290033005824,0.28151591429615674,0.3250462550660967
80.139,0.07919899960864887,0.03779411649851337,0.04722064802810265,484.39126392551896,3194.877745642605,22.19765886445426,185.5411758513742,0.2815034597697602,0.32504650672453617
80.14,0.07920382133461637,0.037792655906262254,0.04722042879431257,484.3823369678245,3194.6210331558477,22.196616702374662,185.52944974461406,0.2814910044481196,0.3250467583624746
80.141,0.07920864361560712,0.03779119509566878,0.04722020932846894,484.3734097176633,3194.3643130611044,22.195574376503302,185.5177220096549,0.281478548331213,0.32504700997990976
80.142,0.07921346645165508,0.0377897340667169,0.04721998963054809,484.36448217503556,3194.107585358377,22.194531886827335,185.50599264637336,0.2814660914190187,0.3250472615768394
80.143,0.07921828984279455,0.03778827281939051,0.047219769700526326,484.3555543399409,3193.85085004766,22.193489233333867,185.49426165464587,0.28145363371151433,0.3250475131532614
80.144,0.07922311378905948,0.03778681135367354,0.04721954953838,484.34662621237953,3193.594107128957,22.192446416010057,185.48252903434923,0.28144117520867795,0.32504776470917346
80.145,0.07922793829048391,0.03778534966954995,0.0472193291440854,484.3376977923516,3193.33735660227,22.191403434843046,185.47079478536023,0.28142871591048785,0.32504801624457347
80.146,0.07923276334710208,0.03778388776700362,0.047219108517618874,484.3287690798568,3193.0805984675935,22.19036028981995,185.4590589075552,0.28141625581692165,0.3250482677594591
80.147,0.07923758895894799,0.037782425646018504,0.04721888765895672,484.31984007489524,3192.823832724931,22.18931698092792,185.44732140081095,0.28140379492795753,0.32504851925382827
80.148,0.07924241512605563,0.03778096330657854,0.04721866656807528,484.31091077746714,3192.5670593742852,22.188273508154104,185.4355822650043,0.28139133324357357,0.3250487707276786
80.149,0.0792472418484593,0.037779500748667615,0.047218445244950856,484.3019811875721,3192.310278415648,22.187229871485613,185.42384150001152,0.28137887076374757,0.3250490221810081
80.15,0.07925206912619294,0.037778037972269675,0.047218223689559774,484.2930513052104,3192.053489849025,22.18618607090959,185.41209910570942,0.28136640748845754,0.3250492736138144
80.151,0.07925689695929063,0.03777657497736867,0.04721800190187835,484.2841211303821,3191.7966936744197,22.18514210641319,185.4003550819748,0.28135394341768183,0.32504952502609535
80.152,0.07926172534778657,0.037775111763948474,0.0472177798818829,484.27519066308696,3191.539889891824,22.184097977983512,185.3886094286839,0.28134147855139796,0.3250497764178487
80.153,0.0792665542917148,0.03777364833199303,0.047217557629549725,484.2662599033251,3191.283078501242,22.183053685607707,185.37686214571357,0.2813290128895841,0.32505002778907227
80.154,0.07927138379110932,0.03777218468148629,0.047217335144855155,484.25732885109653,3191.026259502676,22.18200922927293,185.3651132329406,0.28131654643221854,0.32505027913976386
80.155,0.07927621384600439,0.03777072081241213,0.0472171124277755,484.24839750640126,3190.7694328961206,22.180964608966278,185.35336269024114,0.2813040791792788,0.3250505304699212
80.156,0.07928104445643401,0.037769256724754494,0.04721688947828706,484.2394658692392,3190.512598681579,22.179919824674894,185.34161051749206,0.2812916111307432,0.32505078177954216
80.157,0.07928587562243224,0.03776779241849732,0.04721666629636617,484.2305339396105,3190.2557568590537,22.178874876385933,185.32985671457016,0.2812791422865897,0.32505103306862454
80.158,0.07929070734403328,0.037766327893624496,0.04721644288198913,484.221601717515,3189.9989074285386,22.177829764086496,185.31810128135157,0.28126667264679606,0.32505128433716607
80.159,0.07929553962127117,0.03776486315011996,0.04721621923513225,484.2126692029527,3189.7420503900366,22.176784487763733,185.30634421771322,0.28125420221134045,0.32505153558516453
80.16,0.07930037245417995,0.037763398187967645,0.04721599535577184,484.2037363959239,3189.4851857435524,22.175739047404775,185.29458552353177,0.2812417309802011,0.32505178681261776
80.161,0.07930520584279385,0.03776193300715144,0.047215771243884194,484.19480329642823,3189.2283134890777,22.17469344299674,185.28282519868344,0.2812292589533556,0.3250520380195235
80.162,0.0793100397871469,0.03776046760765527,0.04721554689944564,484.18586990446585,3188.971433626616,22.173647674526762,185.27106324304503,0.2812167861307821,0.3250522892058796
80.163,0.07931487428727314,0.037759001989463095,0.047215322322432474,484.1769362200368,3188.714546156172,22.172601741981993,185.2592996564933,0.28120431251245886,0.3250525403716838
80.164,0.07931970934320681,0.037757536152558765,0.047215097512821005,484.16800224314096,3188.457651077738,22.171555645349525,185.24753443890444,0.2811918380983634,0.3250527915169339
80.165,0.07932454495498194,0.03775607009692624,0.047214872470587546,484.15906797377835,3188.2007483913167,22.170509384616505,185.23576759015518,0.281179362888474,0.32505304264162777
80.166,0.07932938112263255,0.03775460382254946,0.047214647195708385,484.1501334119492,3187.943838096913,22.16946295977008,185.2239991101223,0.2811668868827688,0.32505329374576303
80.167,0.07933421784619289,0.037753137329412274,0.04721442168815983,484.1411985576531,3187.686920194519,22.16841637079734,185.21222899868198,0.28115441008122544,0.3250535448293376
80.168,0.07933905512569703,0.03775167061749865,0.04721419594791819,484.13226341089035,3187.4299946841384,22.167369617685438,185.20045725571097,0.2811419324838221,0.32505379589234934
80.169,0.07934389296117897,0.0377502036867925,0.04721396997495977,484.123327971661,3187.1730615657752,22.166322700421503,185.18868388108595,0.2811294540905369,0.32505404693479584
