SoC,OCV
1.008,46.753327996082575
1.009,46.75340135759773
1.01,46.75347475661057
1.011,46.75354819311392
1.012,46.75362166710057
1.013,46.753695178563355
1.014,46.75376872749507
1.015,46.75384231388854
1.016,46.75391593773657
1.017,46.753989599031996
1.018,46.754063297767594
1.019,46.7541370339362
1.02,46.75421080753065
1.021,46.75428461854371
1.022,46.75435846696821
1.023,46.75443235279699
1.024,46.75450627602283
1.025,46.75458023663856
1.026,46.754654234636995
1.027,46.754728270010936
1.028,46.7548023427532
1.029,46.75487645285662
1.03,46.75495060031399
1.031,46.75502478511812
1.032,46.75509900726184
1.033,46.75517326673794
1.034,46.75524756353926
1.035,46.755321897658604
1.036,46.75539626908878
1.037,46.75547067782259
1.038,46.75554512385288
1.039,46.75561960717244
1.04,46.755694127774085
1.041,46.755768685650644
1.042,46.7558432807949
1.043,46.7559179131997
1.044,46.755992582857836
1.045,46.756067289762136
1.046,46.75614203390539
1.047,46.756216815280446
1.048,46.75629163388009
1.049,46.75636648969714
1.05,46.75644138272442
1.051,46.75651631295473
1.052,46.7565912803809
1.053,46.75666628499573
1.054,46.75674132679204
1.055,46.756816405762635
1.056,46.75689152190034
1.057,46.75696667519796
1.058,46.75704186564831
1.059,46.75711709324421
1.06,46.75719235797847
1.061,46.7572676598439
1.062,46.75734299883331
1.063,46.757418374939526
1.064,46.75749378815534
1.065,46.7575692384736
1.066,46.75764472588708
1.067,46.75772025038862
1.068,46.757795811971036
1.069,46.75787141062712
1.07,46.757947046349706
1.071,46.758022719131596
1.072,46.758098428965596
1.073,46.75817417584454
1.074,46.75824995976123
1.075,46.758325780708475
1.076,46.758401638679096
1.077,46.75847753366592
1.078,46.75855346566173
1.079,46.758629434659355
1.08,46.75870544065161
1.081,46.7587814836313
1.082,46.75885756359125
1.083,46.75893368052427
1.084,46.759009834423175
1.085,46.759086025280766
1.086,46.759162253089876
1.087,46.75923851784331
1.088,46.75931481953386
1.089,46.75939115815438
1.09,46.75946753369766
1.091,46.7595439461565
1.092,46.75962039552375
1.093,46.759696881792195
1.094,46.75977340495465
1.095,46.75984996500395
1.096,46.75992656193288
1.097,46.76000319573427
1.098,46.760079866400936
1.099,46.760156573925684
1.1,46.760233318301324
1.101,46.76031009952069
1.102,46.76038691757656
1.103,46.760463772461776
1.104,46.76054066416915
1.105,46.76061759269148
1.106,46.76069455802159
1.107,46.7607715601523
1.108,46.76084859907641
1.109,46.76092567478673
1.11,46.7610027872761
1.111,46.76107993653731
1.112,46.76115712256316
1.113,46.76123434534651
1.114,46.761311604880134
1.115,46.761388901156856
1.116,46.761466234169504
1.117,46.76154360391086
1.118,46.761621010373766
1.119,46.76169845355103
1.12,46.761775933435445
1.121,46.76185345001985
1.122,46.76193100329706
1.123,46.762008593259864
1.124,46.76208621990109
1.125,46.76216388321356
1.126,46.76224158319006
1.127,46.76231931982344
1.128,46.76239709310649
1.129,46.76247490303202
1.13,46.76255274959286
1.131,46.762630632781814
1.132,46.7627085525917
1.133,46.76278650901532
1.134,46.7628645020455
1.135,46.762942531675044
1.136,46.76302059789678
1.137,46.76309870070351
1.138,46.76317684008805
1.139,46.7632550160432
1.14,46.763333228561805
1.141,46.76341147763665
1.142,46.76348976326056
1.143,46.76356808542635
1.144,46.76364644412683
1.145,46.763724839354815
1.146,46.763803271103114
1.147,46.76388173936454
1.148,46.763960244131916
1.149,46.76403878539805
1.15,46.764117363155755
1.151,46.764195977397854
1.152,46.76427462811714
1.153,46.764353315306444
1.154,46.76443203895857
1.155,46.76451079906633
1.156,46.764589595622546
1.157,46.764668428620034
1.158,46.764747298051596
1.159,46.76482620391004
1.16,46.76490514618821
1.161,46.76498412487889
1.162,46.765063139974906
1.163,46.76514219146906
